                Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
001   001 001  8 001  6 001  8 001  7 001  9   001 001  8 001 10 001  9 001  9 001  7 - - - . - - - -  -
Game 1
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
003   001 001  8 001  8 001  6 001  7 001  7   002 001  8 001  8 001  6 001  9 001  9 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  7 001  7   002 001  9 001  8 001  6 001  9 001  9 - - - . - - - -  -
003   001 001  8 001  8 001  6 001  7 001  7   002 001  9 001  9 001  6 001  9 001  9 - - - . - - - -  -
003   002 001  8 001  8 001  6 001  7 001  7   002 001  9 001  9 001  6 001  9 001  9 - - - . - - - -  -
003   002 001  8 001  8 001  6 001  8 001  7   002 001  9 001  9 001  6 001  9 001  9 - - - . - - - -  -
003   002 001  8 001  8 001  6 001  8 001  8   002 001  9 001  9 001  6 001  9 001  9 - - - . - - - -  -
003   002 002  8 001  8 001  6 001  8 001  8   002 001  9 001  9 001  6 001  9 001  9 - - - . 0 - - -  -
003   002 002  8 001  8 001  6 001  8 001  8   002 001  9 001  9 001  6 001  9 002  9 9 - - . 0 - - -  -
003   002 002  8 002  8 001  6 001  8 001  8   002 001  9 001  9 001  6 001  9 002  9 9 - - . 0 1 - -  -
003   002 002  8 002  8 002  6 001  8 001  8   002 001  9 001  9 001  6 001  9 002  9 9 - - . 0 1 2 -  -
003   002 002  8 002  8 002  6 001  8 001  8   002 001  9 001  9 002  6 001  9 002  9 9 7 - . 0 1 2 -  -
003   002 002  8 002  8 002  6 001  8 001  8   002 001  9 001  9 002  6 002  9 002  9 9 7 8 . 0 1 2 -  -
003   003 002  8 002  8 002  6 001  8 001  8   002 001  9 001  9 002  6 002  9 002  9 9 7 8 . 0 1 2 -  -
003   003 002  8 002  8 002  6 001  8 001  8   003 001  9 001  9 002  6 002  9 002  9 9 7 8 . 0 1 2 -  -
003   003 002  8 002  8 002  6 001  8 001  8   003 001  9 001  9 002  6 002  9 002  9 9 7 8 . 0 1 2 -  -
004   003 002  8 002  8 002  6 001  8 001  8   003 001  9 001  9 002  6 002  9 002  9 9 7 8 . 0 1 2 3  3
004   003 002  8 002  8 002  6 001  8 001  8   003 001  9 001  9 003  6 002  9 002  9 9 7 8 . 0 1 2 3  3
004   003 002  8 002  8 003  6 001  8 001  8   003 001  9 001  9 003  6 002  9 002  9 9 7 8 . 0 1 2 3  3
004   003 002  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 002  9 002  9 9 7 8 . 0 1 2 3  3
004   003 002  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 002  9 003  9 9 7 8 . 0 1 2 3  3
004   003 003  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 002  9 003  9 9 7 8 . 0 1 2 3  3
004   003 003  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 003  9 003  9 9 7 8 . 0 1 2 3  3
004   003 003  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 003  9 003  9 9 7 8 . 0 1 2 3  5
004   003 003  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 003  9 003  9 9 7 8 . 0 1 2 3  5
004   001 003  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 003  9 003  9 9 7 8 . 0 1 2 3  5
004   001 003  8 003  8 003  6 001  8 001  8   003 001  9 001  9 003  6 001  8 003  9 9 7 - . 0 1 2 3  5
004   001 003  8 003  8 003  6 001  8 001  8   001 001  9 001  9 003  6 001  8 003  9 9 7 - . 0 1 2 3  5
004   001 003  8 003  8 001  6 001  8 001  8   001 001  9 001  9 003  6 001  8 003  9 9 7 - . 0 1 - 3  5
004   001 003  8 003  8 001  6 001  8 001  8   001 001  9 001  9 003  6 001  8 001  8 7 - - . 0 1 - 3  5
004   001 003  8 001  7 001  6 001  8 001  8   001 001  9 001  9 003  6 001  8 001  8 7 - - . 0 - - 3  5
004   001 001  7 001  7 001  6 001  8 001  8   001 001  9 001  9 003  6 001  8 001  8 7 - - . - - - 3  5
004   001 001  7 001  7 001  6 001  8 001  8   001 001  9 001  9 001  6 001  8 001  8 - - - . - - - 3  5
005   001 001  7 001  7 001  6 001  8 001  8   001 001  9 001  9 001  6 001  8 001  8 - - - . - - - -  -
Game 3 was won by team 1 by knock out in 3 trials.
006   001 001  7 001  7 001  6 001  8 001  8   001 001  9 001  9 001  6 001  8 001  8 - - - . - - - -  -
Match was won by team 1 (0-3).
